date,Country/Region,Province/State,Confirmed,Deaths,Recovered,Latitude,Longitude,Active
2020-06-03,Italy,Lombardia,89442,16172,53046,45.46679409,9.190347404,20224
2020-06-03,Ukraine,Luhansk Oblast,49,0,40,48.574,39.3078,9
2020-06-03,Ukraine,Lviv Oblast,1830,59,457,49.8397,24.0297,1314
2020-06-03,Spain,Madrid,69112,8691,40736,40.4168,-3.7038,19685
2020-06-03,Italy,Marche,6735,987,4438,43.61675973,13.5188753,1310
2020-06-03,France,Martinique,200,14,98,14.6415,-61.0242,88
2020-06-03,France,Mayotte,1993,24,1523,-12.8275,45.166244,446
2020-06-03,Germany,Mecklenburg-Vorpommern,761,20,722,53.6127,12.4296,19
2020-06-03,Spain,Melilla,122,2,125,35.2923,-2.9381,-5
2020-06-03,Italy,Molise,436,22,287,41.55774754,14.65916051,127
2020-06-03,United Kingdom,Montserrat,11,1,10,16.742498,-62.187366,0
2020-06-03,Spain,Murcia,1605,148,2180,37.9922,-1.1307,-723
2020-06-03,Ukraine,Mykolaiv Oblast,295,7,182,46.975,31.9946,106
2020-06-03,Spain,Navarra,5261,490,3905,42.6954,-1.6761,866
2020-06-03,France,New Caledonia,20,0,18,-20.904305,165.618042,2
2020-06-03,Germany,Niedersachsen,12137,604,10800,52.6367,9.8451,733
2020-06-03,Germany,Nordrhein-Westfalen,38185,1607,35000,51.4332,7.6616,1578
2020-06-03,Ukraine,Odessa Oblast,913,17,231,46.4846,30.7326,665
2020-06-03,Italy,P.A. Bolzano,2598,291,2187,46.49933453,11.35662422,120
2020-06-03,Italy,P.A. Trento,4433,463,3748,46.06893511,11.12123097,222
2020-06-03,Spain,Pais Vasco,13523,1424,16160,42.9896,-2.6189,-4061
2020-06-03,Italy,Piemonte,30734,3898,22150,45.0732745,7.680687483,4686
2020-06-03,Ukraine,Poltava Oblast,272,13,253,49.5883,34.5514,6
2020-06-03,Italy,Puglia,4499,511,2952,41.12559576,16.86736689,1036
2020-06-03,France,Reunion,478,1,411,-21.1151,55.5364,66
2020-06-03,Germany,Rheinland-Pfalz,6713,230,6267,50.1183,7.309,216
2020-06-03,Ukraine,Rivne Oblast,1873,40,993,50.6199,26.2516,840
2020-06-03,Germany,Saarland,2735,166,2502,49.3964,7.023,67
2020-06-03,Germany,Sachsen,5309,212,4900,51.1045,13.2017,197
2020-06-03,Germany,Sachsen-Anhalt,1711,55,1604,51.9503,11.6923,52
2020-06-03,France,Saint Barthelemy,6,0,6,17.9,-62.8333,0
2020-06-03,France,Saint Pierre and Miquelon,1,0,1,46.8852,-56.3159,0
2020-06-03,Italy,Sardegna,1357,131,1080,39.21531192,9.110616306,146
2020-06-03,Germany,Schleswig-Holstein,3106,146,2900,54.2194,9.6961,60
2020-06-03,Ukraine,Sevastopol*,170,3,139,44.6054,33.522,28
2020-06-03,Italy,Sicilia,3447,275,2292,38.11569725,13.362356699999998,880
2020-06-03,Netherlands,Sint Maarten,77,15,60,18.0425,-63.0548,2
2020-06-03,France,St Martin,41,3,33,18.0708,-63.0501,5
2020-06-03,Ukraine,Sumy Oblast,174,4,147,50.9077,34.7981,23
2020-06-03,Ukraine,Ternopil Oblast,1200,26,948,49.5535,25.5948,226
2020-06-03,Germany,Thuringen,3024,166,2660,51.011,10.8453,198
2020-06-03,Italy,Toscana,10121,1055,8093,43.76923077,11.25588885,973
2020-06-03,United Kingdom,Turks and Caicos Islands,12,1,11,21.69400000000001,-71.7979,0
2020-06-03,Italy,Umbria,1431,76,1324,43.10675841,12.38824698,31
2020-06-03,Germany,Unknown,1436,0,0,,,1436
2020-06-03,Spain,Unknown,0,0,0,,,0
2020-06-03,Italy,Valle d'Aosta,1187,143,1031,45.73750286,7.320149366,13
2020-06-03,Italy,Veneto,19164,1921,15856,45.43490485,12.33845213,1387
2020-06-03,Ukraine,Vinnytsia Oblast,1050,16,657,49.2331,28.4682,377
2020-06-03,Ukraine,Volyn Oblast,959,27,278,50.7472,25.3254,654
2020-06-03,Ukraine,Zakarpattia Oblast,1236,28,434,48.6208,22.2879,774
2020-06-03,Ukraine,Zaporizhia Oblast,463,13,258,47.8388,35.1396,192
2020-06-03,Ukraine,Zhytomyr Oblast,780,14,472,50.2547,28.6587,294
2020-06-03,Albania,,1184,33,898,41.1533,20.1683,253
2020-06-03,Andorra,,851,51,735,42.5063,1.5218,65
2020-06-03,Austria,,16771,670,15672,47.5162,14.5501,429
2020-06-03,Belarus,,45116,248,20171,53.7098,27.9534,24697
2020-06-03,Belgium,,58685,9522,15959,50.8333,4.469936,33204
2020-06-03,Bosnia and Herzegovina,,2551,157,1939,43.9159,17.6791,455
2020-06-03,Bulgaria,,2560,146,1206,42.7339,25.4858,1208
2020-06-03,Croatia,,2246,103,2095,45.1,15.2,48
2020-06-03,Cyprus,,958,17,790,35.1264,33.4299,151
2020-06-03,Czech Republic,,9438,325,6749,49.8175,15.473,2364
2020-06-03,Denmark,,11771,580,10552,56.2639,9.5018,639
2020-06-03,Estonia,,1880,69,1650,58.5953,25.0136,161
2020-06-03,Finland,,6911,321,5500,61.92411,25.748151,1090
2020-06-03,France,,188836,28967,67031,46.2276,2.2137,92838
2020-06-03,Greece,,2937,179,1374,39.0742,21.8243,1384
2020-06-03,Vatican City,,12,0,2,41.9029,12.4534,10
2020-06-03,Hungary,,3931,534,2190,47.1625,19.5033,1207
2020-06-03,Iceland,,1806,10,1794,64.9631,-19.0208,2
2020-06-03,Ireland,,25111,1659,22698,53.1424,-7.6921,754
2020-06-03,Kosovo,,1142,30,871,42.602636,20.902977,241
2020-06-03,Latvia,,1079,24,760,56.8796,24.6032,295
2020-06-03,Liechtenstein,,82,1,55,47.14,9.55,26
2020-06-03,Lithuania,,1684,71,1260,55.1694,23.8813,353
2020-06-03,Luxembourg,,4024,110,3861,49.8153,6.1296,53
2020-06-03,Malta,,622,9,562,35.9375,14.3754,51
2020-06-03,Moldova,,8795,310,4863,47.4116,28.3699,3622
2020-06-03,Monaco,,99,4,90,43.7333,7.4167,5
2020-06-03,Montenegro,,324,9,315,42.708678000000006,19.37439,0
2020-06-03,Netherlands,,46733,5977,0,52.1326,5.2913,40756
2020-06-03,North Macedonia,,2492,145,1605,41.6086,21.7453,742
2020-06-03,Norway,,8477,237,7727,60.472,8.4689,513
2020-06-03,Poland,,24687,1115,12014,51.9194,19.1451,11558
2020-06-03,Portugal,,33261,1447,20079,39.3999,-8.2245,11735
2020-06-03,Romania,,19669,1296,13800,45.9432,24.9668,4573
2020-06-03,San Marino,,674,42,391,43.9424,12.4578,241
2020-06-03,Serbia,,11523,245,6852,44.0165,21.0059,4426
2020-06-03,Slovakia,,1525,28,1375,48.669,19.699,122
2020-06-03,Slovenia,,1477,109,1358,46.1512,14.9955,10
2020-06-03,Sweden,,40803,4542,0,60.128161,18.643501,36261
2020-06-03,Switzerland,,30893,1921,28600,46.8182,8.2275,372
2020-06-03,Turkey,,166422,4609,130852,38.9637,35.2433,30961
2020-06-03,United Kingdom,,279856,39728,0,55.3781,-3.4360000000000004,240128
2020-06-04,Italy,Abruzzo,3255,415,2136,42.35122196,13.39843823,704
2020-06-04,Spain,Andalusia,12743,1404,10671,37.5443,-4.7278,668
2020-06-04,United Kingdom,Anguilla,3,0,3,18.2206,-63.0686,0
2020-06-04,Spain,Aragon,5734,826,3772,41.5976,-0.9057,1136
2020-06-04,Netherlands,Aruba,101,3,98,12.5211,-69.9683,0
2020-06-04,Spain,Asturias,2425,311,1063,43.3614,-5.8593,1051
2020-06-04,Germany,Baden-Wurttemberg,34843,1778,32209,48.6616,9.3501,856
2020-06-04,Spain,Baleares,2164,209,1533,39.710358,2.995148,422
2020-06-04,Italy,Basilicata,399,27,352,40.63947052,15.80514834,20
2020-06-04,Germany,Bayern,47389,2491,43480,48.7904,11.4979,1418
2020-06-04,Germany,Berlin,6945,200,6412,52.52,13.405,333
2020-06-04,United Kingdom,Bermuda,141,9,113,32.3078,-64.7505,19
2020-06-04,Netherlands,"Bonaire, Sint Eustatius and Saba",7,0,7,12.1784,-68.2385,0
2020-06-04,Germany,Brandenburg,3290,170,3100,52.4125,12.5316,20
2020-06-04,Germany,Bremen,1500,44,1200,53.0793,8.8017,256
2020-06-04,United Kingdom,British Virgin Islands,8,1,7,18.4207,-64.64,0
2020-06-04,Spain,C. Valenciana,11265,1332,9970,39.484,-0.7533,-37
2020-06-04,Italy,Calabria,1158,97,959,38.90597598,16.59440194,102
2020-06-04,Italy,Campania,4822,420,3572,40.83956555,14.25084984,830
2020-06-04,Spain,Canarias,2361,151,1537,28.2916,-16.6291,673
2020-06-04,Spain,Cantabria,2316,202,2287,43.1828,-3.9878,-173
2020-06-04,Spain,Castilla - La Mancha,17393,2945,6392,39.2796,-3.0977,8056
2020-06-04,Spain,Castilla y Leon,19009,1928,8716,41.8357,-4.3976,8365
2020-06-04,Spain,Catalonia,59163,5587,26203,41.5912,1.5209,27373
2020-06-04,United Kingdom,Cayman Islands,160,1,85,19.3133,-81.2546,74
2020-06-04,Spain,Ceuta,163,4,163,35.8894,-5.3213,-4
2020-06-04,United Kingdom,Channel Islands,561,46,512,49.3723,-2.3644,3
2020-06-04,Ukraine,Cherkasy Oblast,429,16,327,49.4444,32.0598,86
2020-06-04,Ukraine,Chernihiv Oblast,238,7,63,51.4982,31.2893,168
2020-06-04,Ukraine,Chernivtsi Oblast,3481,148,1051,48.2917,25.9352,2282
2020-06-04,Ukraine,Crimea Republic*,399,5,285,45.2835,34.2008,109
2020-06-04,Netherlands,Curacao,21,1,15,12.1696,-68.99,5
2020-06-04,Ukraine,Dnipropetrovsk Oblast,957,21,349,48.4647,35.0462,587
2020-06-04,Ukraine,Donetsk Oblast,174,5,109,48.0159,37.8028,60
2020-06-04,Italy,Emilia-Romagna,27860,4154,21018,44.49436681,11.3417208,2688
2020-06-04,Spain,Extremadura,2973,508,2652,39.4937,-6.0679,-187
2020-06-04,United Kingdom,Falkland Islands (Malvinas),13,0,13,-51.7963,-59.5236,0
2020-06-04,Denmark,Faroe Islands,187,0,187,61.8926,-6.9118,0
2020-06-04,France,French Guiana,556,1,296,4.0,-53.0,259
2020-06-04,France,French Polynesia,60,0,60,-17.6797,-149.4068,0
2020-06-04,Italy,Friuli Venezia Giulia,3279,336,2730,45.6494354,13.76813649,213
2020-06-04,Spain,Galicia,9134,609,9204,42.5751,-8.1339,-679
2020-06-04,United Kingdom,Gibraltar,173,0,153,36.1408,-5.3536,20
2020-06-04,Denmark,Greenland,13,0,13,71.7069,-42.6043,0
2020-06-04,France,Guadeloupe,162,14,138,16.265,-61.551,10
2020-06-04,Germany,Hamburg,5106,253,4800,53.5511,9.9937,53
2020-06-04,Germany,Hessen,10129,482,9100,50.6521,9.1624,547
2020-06-04,United Kingdom,Isle of Man,336,24,312,54.2361,-4.5481,0
2020-06-04,Ukraine,Ivano-Frankivsk Oblast,1491,84,887,48.9226,24.7111,520
2020-06-04,Ukraine,Kharkiv Oblast,1166,49,471,49.9935,36.2304,646
2020-06-04,Ukraine,Kherson Oblast,179,3,161,46.6354,32.6169,15
2020-06-04,Ukraine,Khmelnytskyi Oblast,497,11,276,49.423,26.9871,210
2020-06-04,Ukraine,Kiev,3210,69,849,50.4501,30.5234,2292
2020-06-04,Ukraine,Kiev Oblast,1673,37,472,50.053,30.7667,1164
2020-06-04,Ukraine,Kirovohrad Oblast,526,26,409,48.5079,32.2623,91
2020-06-04,Spain,La Rioja,4054,362,3107,42.2871,-2.5396,585
2020-06-04,Italy,Lazio,7764,750,4260,41.89277044,12.48366722,2754
2020-06-04,Italy,Liguria,9772,1479,7899,44.41149315,8.9326992,394
2020-06-04,Italy,Lombardia,89526,16201,53101,45.46679409,9.190347404,20224
2020-06-04,Ukraine,Luhansk Oblast,51,0,41,48.574,39.3078,10
2020-06-04,Ukraine,Lviv Oblast,1915,62,490,49.8397,24.0297,1363
2020-06-04,Spain,Madrid,69236,8691,40736,40.4168,-3.7038,19809
2020-06-04,Italy,Marche,6738,988,4447,43.61675973,13.5188753,1303
2020-06-04,France,Martinique,200,14,98,14.6415,-61.0242,88
2020-06-04,France,Mayotte,2058,25,1523,-12.8275,45.166244,510
2020-06-04,Germany,Mecklenburg-Vorpommern,763,20,722,53.6127,12.4296,21
2020-06-04,Spain,Melilla,122,2,125,35.2923,-2.9381,-5
2020-06-04,Italy,Molise,436,23,288,41.55774754,14.65916051,125
2020-06-04,United Kingdom,Montserrat,11,1,10,16.742498,-62.187366,0
2020-06-04,Spain,Murcia,1613,148,2180,37.9922,-1.1307,-715
2020-06-04,Ukraine,Mykolaiv Oblast,295,7,182,46.975,31.9946,106
2020-06-04,Spain,Navarra,5265,490,3905,42.6954,-1.6761,870
2020-06-04,France,New Caledonia,20,0,18,-20.904305,165.618042,2
2020-06-04,Germany,Niedersachsen,12232,607,10900,52.6367,9.8451,725
2020-06-04,Germany,Nordrhein-Westfalen,38297,1611,35100,51.4332,7.6616,1586
2020-06-04,Ukraine,Odessa Oblast,933,18,290,46.4846,30.7326,625
2020-06-04,Italy,P.A. Bolzano,2598,292,2194,46.49933453,11.35662422,112
2020-06-04,Italy,P.A. Trento,4433,464,3762,46.06893511,11.12123097,207
2020-06-04,Spain,Pais Vasco,13527,1424,16160,42.9896,-2.6189,-4057
2020-06-04,Italy,Piemonte,30758,3910,22292,45.0732745,7.680687483,4556
2020-06-04,Ukraine,Poltava Oblast,272,13,253,49.5883,34.5514,6
2020-06-04,Italy,Puglia,4503,514,3022,41.12559576,16.86736689,967
2020-06-04,France,Reunion,479,1,411,-21.1151,55.5364,67
2020-06-04,Germany,Rheinland-Pfalz,6726,230,6289,50.1183,7.309,207
2020-06-04,Ukraine,Rivne Oblast,1905,40,1019,50.6199,26.2516,846
2020-06-04,Germany,Saarland,2737,168,2507,49.3964,7.023,62
2020-06-04,Germany,Sachsen,5312,212,4900,51.1045,13.2017,200
2020-06-04,Germany,Sachsen-Anhalt,1712,55,1610,51.9503,11.6923,47
2020-06-04,France,Saint Barthelemy,6,0,6,17.9,-62.8333,0
2020-06-04,France,Saint Pierre and Miquelon,1,0,1,46.8852,-56.3159,0
2020-06-04,Italy,Sardegna,1357,131,1118,39.21531192,9.110616306,108
2020-06-04,Germany,Schleswig-Holstein,3106,146,2900,54.2194,9.6961,60
2020-06-04,Ukraine,Sevastopol*,171,3,141,44.6054,33.522,27
2020-06-04,Italy,Sicilia,3447,276,2292,38.11569725,13.362356699999998,879
2020-06-04,Netherlands,Sint Maarten,77,15,60,18.0425,-63.0548,2
2020-06-04,France,St Martin,41,3,33,18.0708,-63.0501,5
2020-06-04,Ukraine,Sumy Oblast,177,4,147,50.9077,34.7981,26
2020-06-04,Ukraine,Ternopil Oblast,1220,26,958,49.5535,25.5948,236
2020-06-04,Germany,Thuringen,3043,168,2680,51.011,10.8453,195
2020-06-04,Italy,Toscana,10122,1059,8180,43.76923077,11.25588885,883
2020-06-04,United Kingdom,Turks and Caicos Islands,12,1,11,21.69400000000001,-71.7979,0
2020-06-04,Italy,Umbria,1431,76,1324,43.10675841,12.38824698,31
2020-06-04,Germany,Unknown,1342,0,0,,,1342
2020-06-04,Spain,Unknown,0,0,0,,,0
2020-06-04,Italy,Valle d'Aosta,1187,143,1034,45.73750286,7.320149366,10
2020-06-04,Italy,Veneto,19168,1934,15915,45.43490485,12.33845213,1319
2020-06-04,Ukraine,Vinnytsia Oblast,1077,16,677,49.2331,28.4682,384
2020-06-04,Ukraine,Volyn Oblast,986,29,294,50.7472,25.3254,663
2020-06-04,Ukraine,Zakarpattia Oblast,1257,28,524,48.6208,22.2879,705
2020-06-04,Ukraine,Zaporizhia Oblast,469,14,269,47.8388,35.1396,186
2020-06-04,Ukraine,Zhytomyr Oblast,833,14,474,50.2547,28.6587,345
2020-06-04,Albania,,1197,33,898,41.1533,20.1683,266
2020-06-04,Andorra,,852,51,738,42.5063,1.5218,63
2020-06-04,Austria,,16805,670,15717,47.5162,14.5501,418
2020-06-04,Belarus,,45981,253,21162,53.7098,27.9534,24566
2020-06-04,Belgium,,58767,9548,16048,50.8333,4.469936,33171
2020-06-04,Bosnia and Herzegovina,,2594,159,1951,43.9159,17.6791,484
2020-06-04,Bulgaria,,2585,147,1322,42.7339,25.4858,1116
2020-06-04,Croatia,,2247,103,2105,45.1,15.2,39
2020-06-04,Cyprus,,958,17,790,35.1264,33.4299,151
2020-06-04,Czech Republic,,9494,326,6809,49.8175,15.473,2359
2020-06-04,Denmark,,11811,582,10620,56.2639,9.5018,609
2020-06-04,Estonia,,1890,69,1663,58.5953,25.0136,158
2020-06-04,Finland,,6911,322,5800,61.92411,25.748151,789
2020-06-04,France,,185986,29010,67510,46.2276,2.2137,89466
2020-06-04,Greece,,2952,180,1374,39.0742,21.8243,1398
2020-06-04,Vatican City,,12,0,2,41.9029,12.4534,10
2020-06-04,Hungary,,3954,539,2205,47.1625,19.5033,1210
2020-06-04,Iceland,,1806,10,1794,64.9631,-19.0208,2
2020-06-04,Ireland,,25142,1664,22698,53.1424,-7.6921,780
2020-06-04,Kosovo,,1142,30,871,42.602636,20.902977,241
2020-06-04,Latvia,,1082,25,760,56.8796,24.6032,297
2020-06-04,Liechtenstein,,82,1,55,47.14,9.55,26
2020-06-04,Lithuania,,1687,71,1273,55.1694,23.8813,343
2020-06-04,Luxembourg,,4027,110,3874,49.8153,6.1296,43
2020-06-04,Malta,,622,9,576,35.9375,14.3754,37
2020-06-04,Moldova,,9018,315,5009,47.4116,28.3699,3694
2020-06-04,Monaco,,99,4,92,43.7333,7.4167,3
2020-06-04,Montenegro,,324,9,315,42.708678000000006,19.37439,0
2020-06-04,Netherlands,,46942,5990,0,52.1326,5.2913,40952
2020-06-04,North Macedonia,,2611,147,1621,41.6086,21.7453,843
2020-06-04,Norway,,8504,238,8138,60.472,8.4689,128
2020-06-04,Poland,,25048,1117,12227,51.9194,19.1451,11704
2020-06-04,Portugal,,33592,1455,20323,39.3999,-8.2245,11814
2020-06-04,Romania,,19907,1305,13919,45.9432,24.9668,4683
2020-06-04,San Marino,,678,42,408,43.9424,12.4578,228
2020-06-04,Serbia,,11571,246,6910,44.0165,21.0059,4415
2020-06-04,Slovakia,,1526,28,1376,48.669,19.699,122
2020-06-04,Slovenia,,1477,109,1359,46.1512,14.9955,9
2020-06-04,Sweden,,41883,4562,0,60.128161,18.643501,37321
2020-06-04,Switzerland,,30913,1921,28600,46.8182,8.2275,392
2020-06-04,Turkey,,167410,4630,131778,38.9637,35.2433,31002
2020-06-04,United Kingdom,,281661,39904,0,55.3781,-3.4360000000000004,241757
2020-06-05,Italy,Abruzzo,3257,415,2172,42.35122196,13.39843823,670
2020-06-05,Spain,Andalusia,12759,1404,10671,37.5443,-4.7278,684
2020-06-05,United Kingdom,Anguilla,3,0,3,18.2206,-63.0686,0
2020-06-05,Spain,Aragon,5757,826,3772,41.5976,-0.9057,1159
2020-06-05,Netherlands,Aruba,101,3,98,12.5211,-69.9683,0
2020-06-05,Spain,Asturias,2424,312,1063,43.3614,-5.8593,1049
2020-06-05,Germany,Baden-Wurttemberg,34892,1790,32400,48.6616,9.3501,702
2020-06-05,Spain,Baleares,2110,209,1533,39.710358,2.995148,368
2020-06-05,Italy,Basilicata,399,27,354,40.63947052,15.80514834,18
2020-06-05,Germany,Bayern,47389,2494,43480,48.7904,11.4979,1415
2020-06-05,Germany,Berlin,6963,201,6443,52.52,13.405,319
2020-06-05,United Kingdom,Bermuda,141,9,114,32.3078,-64.7505,18
2020-06-05,Sweden,Blekinge,264,5,0,56.2784,15.018,259
2020-06-05,Netherlands,"Bonaire, Sint Eustatius and Saba",7,0,7,12.1784,-68.2385,0
2020-06-05,Germany,Brandenburg,3296,169,3100,52.4125,12.5316,27
2020-06-05,Germany,Bremen,1514,44,1300,53.0793,8.8017,170
2020-06-05,United Kingdom,British Virgin Islands,8,1,7,18.4207,-64.64,0
2020-06-05,Spain,C. Valenciana,11285,1332,9970,39.484,-0.7533,-17
2020-06-05,Italy,Calabria,1159,97,965,38.90597598,16.59440194,97
2020-06-05,Italy,Campania,4822,425,3623,40.83956555,14.25084984,774
2020-06-05,Spain,Canarias,2362,151,1537,28.2916,-16.6291,674
2020-06-05,Spain,Cantabria,2320,202,2287,43.1828,-3.9878,-169
2020-06-05,Spain,Castilla - La Mancha,17431,2945,6392,39.2796,-3.0977,8094
2020-06-05,Spain,Castilla y Leon,19042,1928,8716,41.8357,-4.3976,8398
2020-06-05,Spain,Catalonia,59182,5587,26203,41.5912,1.5209,27392
2020-06-05,United Kingdom,Cayman Islands,164,1,93,19.3133,-81.2546,70
2020-06-05,Spain,Ceuta,163,4,163,35.8894,-5.3213,-4
2020-06-05,United Kingdom,Channel Islands,561,46,512,49.3723,-2.3644,3
2020-06-05,Ukraine,Cherkasy Oblast,432,16,334,49.4444,32.0598,82
2020-06-05,Ukraine,Chernihiv Oblast,250,8,76,51.4982,31.2893,166
2020-06-05,Ukraine,Chernivtsi Oblast,3519,150,1079,48.2917,25.9352,2290
2020-06-05,Ukraine,Crimea Republic*,405,5,298,45.2835,34.2008,102
2020-06-05,Netherlands,Curacao,21,1,15,12.1696,-68.99,5
2020-06-05,Sweden,Dalarna,1277,147,0,61.0917,14.6664,1130
2020-06-05,Ukraine,Dnipropetrovsk Oblast,960,21,397,48.4647,35.0462,542
2020-06-05,Ukraine,Donetsk Oblast,195,5,119,48.0159,37.8028,71
2020-06-05,Italy,Emilia-Romagna,27877,4167,21198,44.49436681,11.341720800000001,2512
2020-06-05,Spain,Extremadura,2976,508,2652,39.4937,-6.0679,-184
2020-06-05,United Kingdom,Falkland Islands (Malvinas),13,0,13,-51.7963,-59.5236,0
2020-06-05,Denmark,Faroe Islands,187,0,187,61.8926,-6.9118,0
2020-06-05,France,French Guiana,589,1,321,4.0,-53.0,267
2020-06-05,France,French Polynesia,60,0,60,-17.6797,-149.4068,0
2020-06-05,Italy,Friuli Venezia Giulia,3280,338,2762,45.6494354,13.76813649,180
2020-06-05,Spain,Galicia,9146,609,9204,42.5751,-8.1339,-667
2020-06-05,Sweden,Gavleborg,1435,111,0,61.3012,16.1534,1324
2020-06-05,United Kingdom,Gibraltar,174,0,153,36.1408,-5.3536,21
2020-06-05,Sweden,Gotland,88,6,0,57.4684,18.4867,82
2020-06-05,Denmark,Greenland,13,0,13,71.7069,-42.6043,0
2020-06-05,France,Guadeloupe,164,14,144,16.265,-61.551,6
2020-06-05,Sweden,Halland,870,56,0,56.8967,12.8034,814
2020-06-05,Germany,Hamburg,5110,253,4800,53.5511,9.9937,57
2020-06-05,Germany,Hessen,10163,482,9200,50.6521,9.1624,481
2020-06-05,United Kingdom,Isle of Man,336,24,312,54.2361,-4.5481,0
2020-06-05,Ukraine,Ivano-Frankivsk Oblast,1507,85,893,48.9226,24.7111,529
2020-06-05,Sweden,Jamtland Harjedalen,774,33,0,63.1712,14.9592,741
2020-06-05,Sweden,Jonkoping,1681,144,0,57.3708,14.3439,1537
2020-06-05,Sweden,Kalmar,390,39,0,57.235,16.1849,351
2020-06-05,Ukraine,Kharkiv Oblast,1196,51,474,49.9935,36.2304,671
2020-06-05,Ukraine,Kherson Oblast,179,3,165,46.6354,32.6169,11
2020-06-05,Ukraine,Khmelnytskyi Oblast,501,11,306,49.423,26.9871,184
2020-06-05,Ukraine,Kiev,3292,73,876,50.4501,30.5234,2343
2020-06-05,Ukraine,Kiev Oblast,1711,37,472,50.053000000000004,30.7667,1202
2020-06-05,Ukraine,Kirovohrad Oblast,538,27,413,48.5079,32.2623,98
2020-06-05,Sweden,Kronoberg,897,76,0,56.7183,14.4115,821
2020-06-05,Spain,La Rioja,4056,362,3107,42.2871,-2.5396,587
2020-06-05,Italy,Lazio,7773,754,4309,41.89277044,12.48366722,2710
2020-06-05,Italy,Liguria,9786,1486,8056,44.41149315,8.9326992,244
2020-06-05,Italy,Lombardia,89928,16222,53853,45.46679409,9.190347404,19853
2020-06-05,Ukraine,Luhansk Oblast,51,0,43,48.574,39.3078,8
2020-06-05,Ukraine,Lviv Oblast,1988,63,492,49.8397,24.0297,1433
2020-06-05,Spain,Madrid,69423,8691,40736,40.4168,-3.7038,19996
2020-06-05,Italy,Marche,6740,989,4458,43.61675973,13.5188753,1293
2020-06-05,France,Martinique,202,14,98,14.6415,-61.0242,90
2020-06-05,France,Mayotte,2079,25,1523,-12.8275,45.166244,531
2020-06-05,Germany,Mecklenburg-Vorpommern,766,20,722,53.6127,12.4296,24
2020-06-05,Spain,Melilla,122,2,125,35.2923,-2.9381,-5
2020-06-05,Italy,Molise,436,23,291,41.55774754,14.65916051,122
2020-06-05,United Kingdom,Montserrat,11,1,10,16.742498,-62.187366000000004,0
2020-06-05,Spain,Murcia,1616,148,2180,37.9922,-1.1307,-712
2020-06-05,Ukraine,Mykolaiv Oblast,307,7,188,46.975,31.9946,112
2020-06-05,Spain,Navarra,5275,490,3905,42.6954,-1.6761,880
2020-06-05,France,New Caledonia,20,0,18,-20.904304999999997,165.618042,2
2020-06-05,Germany,Niedersachsen,12356,608,10900,52.6367,9.8451,848
2020-06-05,Germany,Nordrhein-Westfalen,38439,1617,35200,51.4332,7.6616,1622
2020-06-05,Sweden,Norrbotten,481,48,0,66.8309,20.3992,433
2020-06-05,Ukraine,Odessa Oblast,970,18,329,46.4846,30.7326,623
2020-06-05,Sweden,Orebro,1896,139,0,59.535,15.0066,1757
2020-06-05,Sweden,Ostergotland,2197,194,0,58.3454,15.5198,2003
2020-06-05,Italy,P.A. Bolzano,2599,292,2206,46.49933453,11.35662422,101
2020-06-05,Italy,P.A. Trento,4433,464,3846,46.06893511,11.12123097,123
2020-06-05,Spain,Pais Vasco,13529,1424,16160,42.9896,-2.6189,-4055
2020-06-05,Italy,Piemonte,30807,3927,22511,45.0732745,7.680687483,4369
2020-06-05,Ukraine,Poltava Oblast,272,13,255,49.5883,34.5514,4
2020-06-05,Italy,Puglia,4507,521,3140,41.12559576,16.86736689,846
2020-06-05,France,Reunion,480,1,411,-21.1151,55.5364,68
2020-06-05,Germany,Rheinland-Pfalz,6752,230,6304,50.1183,7.309,218
2020-06-05,Ukraine,Rivne Oblast,1962,40,1039,50.6199,26.2516,883
2020-06-05,Germany,Saarland,2738,168,2511,49.3964,7.023,59
2020-06-05,Germany,Sachsen,5319,212,4900,51.1045,13.2017,207
2020-06-05,Germany,Sachsen-Anhalt,1717,55,1610,51.9503,11.6923,52
2020-06-05,France,Saint Barthelemy,6,0,6,17.9,-62.8333,0
2020-06-05,France,Saint Pierre and Miquelon,1,0,1,46.8852,-56.3159,0
2020-06-05,Italy,Sardegna,1359,131,1161,39.21531192,9.110616306,67
2020-06-05,Germany,Schleswig-Holstein,3106,146,2900,54.2194,9.6961,60
2020-06-05,Ukraine,Sevastopol*,173,3,145,44.6054,33.522,25
2020-06-05,Italy,Sicilia,3448,276,2300,38.11569725,13.362356699999998,872
